,token,valid,no_at_fault_collisions,drivable_area_compliance,driving_direction_compliance,traffic_light_compliance,ego_progress,time_to_collision_within_bound,lane_keeping,history_comfort,two_frame_extended_comfort,score
77,80ae73dfb4c45e8d,True,1.0,1.0,1.0,1.0,0.9064642714281975,1.0,1.0,1.0,1.0,0.9707700848213117
78,2087ff145dae502d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
79,571bb034360052d9,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
80,73e0459194ce577f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
81,463c7c8c669d57cf,True,1.0,1.0,1.0,1.0,0.795119571374261,1.0,1.0,1.0,1.0,0.9359748660544566
82,9215555823945665,True,1.0,1.0,1.0,1.0,0.8798463591083788,1.0,1.0,1.0,1.0,0.9624519872213684
83,bcd26bf1bf055164,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
84,552fd48bfce35a20,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
85,11094634534c53fd,True,1.0,1.0,1.0,1.0,0.9411700893336706,1.0,1.0,1.0,1.0,0.9816156529167721
86,153af25086535f35,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
87,74a8e53c9a6f50a3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
88,33b379cc74255b15,True,1.0,1.0,1.0,1.0,0.848672632508127,1.0,1.0,1.0,1.0,0.9527101976587897
89,f0455664b24358a7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
90,aa4430320c3151e3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
91,a8a10f07becb5a55,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
92,fe800ded24045b44,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
93,c236972435215288,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
94,51d961409a285653,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875
95,0af464147919575d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
96,7fcd3691c57b5f49,True,1.0,1.0,1.0,1.0,0.9387751577256572,1.0,1.0,0.0,1.0,0.7308672367892679
97,644b16fd65f956b8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
98,9a23e7bc52e657c3,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
99,de28290571ec523a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
100,490475b585895e0e,True,1.0,1.0,1.0,1.0,0.9037072828908698,1.0,1.0,1.0,1.0,0.9699085259033968
101,2aa9dce62cd75fce,True,1.0,1.0,1.0,1.0,0.8525623610131935,1.0,1.0,1.0,1.0,0.953925737816623
102,7e5bb23808a850ca,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
103,97fcdcd35af7563b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
104,a3a47ea11a5e5939,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
105,74df9f9decc45b84,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875
106,78b4153a6d3e5b33,True,1.0,1.0,1.0,1.0,0.9157000419153959,1.0,1.0,1.0,,0.9698928721126414
107,e0388cc13b635cd7,True,1.0,1.0,1.0,1.0,0.8486038768726542,1.0,1.0,1.0,1.0,0.9526887115227044
108,fca1702dec8a50c6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
109,892904870078578a,True,1.0,1.0,1.0,1.0,0.8354974203348654,1.0,1.0,1.0,1.0,0.9485929438546454
110,4543fc207fbb553e,True,1.0,1.0,1.0,1.0,0.7406605990241264,1.0,1.0,1.0,1.0,0.9189564371950395
111,bff29edb43425586,True,1.0,1.0,1.0,1.0,0.9171571838313813,1.0,1.0,1.0,1.0,0.9741116199473067
112,1893fb783df95146,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
113,d8effdc24c235d3f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
114,3a84cbdfcbf554a6,True,1.0,1.0,1.0,1.0,0.6498092827714773,1.0,1.0,1.0,1.0,0.8905654008660866
115,ad702ac65d8754bb,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
116,33c925ac7b905e8f,True,1.0,1.0,1.0,1.0,0.8538047102660217,1.0,1.0,1.0,1.0,0.9543139719581317
117,d715fbc6ea0551f8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875
118,f962927ff5dc518c,True,1.0,1.0,1.0,1.0,0.8332053061747982,1.0,1.0,1.0,1.0,0.9478766581796244
119,33b5a72931215b30,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
120,b2c0a19be09f5b76,True,1.0,1.0,1.0,1.0,0.6905547908592283,1.0,1.0,1.0,1.0,0.9032983721435088
121,70d3c6183c525745,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
122,8aaf40c869ca574f,True,1.0,1.0,1.0,1.0,0.8542436833436329,1.0,1.0,1.0,1.0,0.9544511510448852
123,5b21d7acaa545a46,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
124,0f65bd2bac90534a,True,1.0,1.0,1.0,1.0,0.9701183926040982,1.0,1.0,1.0,1.0,0.9906619976887807
125,59e4fc5b37f55556,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
126,218adf8c450058eb,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
127,08b6a130aaa35629,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
128,0d5496cc08dc50fe,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
129,9933a1df50ff5919,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
130,3f664a7d5f5e5bba,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
131,e5caf6d750415ee7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
132,61232ab3e2085282,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
133,dcb8fbfc6c1d5fd6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
134,71217bf1294b5c4b,True,1.0,1.0,1.0,1.0,0.8354499953499126,1.0,1.0,1.0,1.0,0.9485781235468477
135,583f7d0d8b27513c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
136,c50b9b8950ba5347,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
137,76ec850d346b5ca7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
138,1bb7bab27d1552f5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
139,0f97d412a94255ac,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
140,a1665c3aeb8f551f,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
141,368cb65e8fef57b7,True,1.0,1.0,1.0,1.0,0.6383356386624606,1.0,1.0,1.0,,0.8708341566651645
142,6e821a856fe45177,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
143,1983aff496265a16,True,1.0,1.0,1.0,1.0,0.9051555609670985,1.0,1.0,1.0,1.0,0.9703611128022183
144,5ae3a0ab54a950d7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
145,de31419c6502517b,True,1.0,1.0,1.0,1.0,0.6833927373300028,1.0,1.0,1.0,1.0,0.9010602304156259
146,785a51e5263b5bec,True,1.0,1.0,1.0,1.0,0.8300800395126013,1.0,1.0,1.0,1.0,0.946900012347688
147,2115792748a75f88,True,1.0,1.0,1.0,1.0,0.8425008806683584,1.0,1.0,1.0,1.0,0.950781525208862
148,642ba15d21c05f4e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
149,025b657634505df3,True,1.0,1.0,1.0,1.0,0.9824070069055878,1.0,1.0,1.0,0.0,0.8695021896579962
150,e7d1f889fc4d5309,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.875
151,8e0ecc2622425ef0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
152,98017c16248a5f54,True,1.0,1.0,1.0,1.0,0.9968153040988346,1.0,1.0,1.0,,0.8560054657495838
153,10ffaee1fe81544d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
154,2928cfbed3d15000,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
155,026e7b1e0e335625,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
156,ef7822ee7fa35042,True,1.0,1.0,1.0,1.0,0.7909326441166483,1.0,1.0,1.0,1.0,0.9346664512864526
157,f02b15cc225b5d9a,True,1.0,1.0,1.0,1.0,0.9878984747529597,1.0,1.0,1.0,,0.9956780266974856
158,61e0ce212ed75a50,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
159,e16ed6e841ee58cd,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
160,20f825e0d33a5160,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
161,054743e97abd5b9c,True,1.0,1.0,1.0,1.0,0.8767016144871272,1.0,1.0,1.0,1.0,0.9614692545272272
162,1eff566e627f56b9,True,1.0,1.0,1.0,1.0,0.9048656575950694,1.0,1.0,1.0,1.0,0.9702705179984592
163,9c1e8e69c7cd537b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
164,454e63f98e365a3a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
165,59a1d448fbdf53f6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
166,29d982d97d135311,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
167,96bf2644106456f6,True,1.0,1.0,1.0,1.0,0.8395520321074761,1.0,1.0,1.0,1.0,0.9498600100335863
168,8d9d0d3caa9b5905,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
169,9f97b9c20ffc50b5,True,1.0,1.0,1.0,1.0,0.7149063393639181,1.0,1.0,1.0,1.0,0.9109082310512244
170,45102df6530d59e8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
171,4c775cb227b0519d,True,1.0,1.0,1.0,1.0,0.8455790326757406,1.0,1.0,1.0,,0.9448496545270502
172,f7103dfe59a959be,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
173,d08c7fa247395729,True,1.0,1.0,1.0,1.0,0.9956536025628986,1.0,1.0,1.0,1.0,0.9986417508009058
174,a41f538fa8e25be0,True,1.0,1.0,1.0,1.0,0.963932977701011,1.0,1.0,1.0,,0.987118920607504
175,41d7b533797c5209,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
176,45878940b52550ea,True,1.0,1.0,1.0,1.0,0.9313486392138687,1.0,1.0,1.0,0.0,0.8535464497543339
177,865033089cfd5288,True,1.0,1.0,1.0,1.0,0.7906620220663524,1.0,1.0,1.0,1.0,0.9345818818957351
178,8d83f07bed9d5f6a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
179,dd9b1479609c5c59,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
180,090af86f693c507b,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0
181,fda9b858e7e4588f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
182,2025f4a272e15733,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
183,4655358777d95867,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
184,4b5fd21bc8bd5a8b,True,1.0,1.0,1.0,1.0,0.7765870017798262,1.0,1.0,1.0,1.0,0.9301834380561957
185,c5dfe79ae983556a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
186,274fc7077c1b55d4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
187,616812339ccb533e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
188,81d893bd99de519b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
189,c4f21fef5b86535b,True,1.0,1.0,1.0,1.0,0.9726310555635805,1.0,1.0,1.0,1.0,0.9914472048636189
190,b204289cd95c59b5,True,1.0,1.0,1.0,1.0,0.895560256660348,1.0,1.0,1.0,1.0,0.9673625802063588
191,067d731005885300,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.8571428571428571
192,8ee3467219fc5c8a,True,1.0,1.0,1.0,1.0,0.801739640130437,1.0,1.0,1.0,1.0,0.9380436375407615
193,4158d702c66351d4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
194,d44e6abed19b5ba5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
195,6fed9368351f54d5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
196,e83be8437b0c5862,True,1.0,1.0,1.0,1.0,0.9950199574163662,1.0,1.0,1.0,,0.998221413362988
197,cdec001a2536542c,True,1.0,1.0,1.0,1.0,0.846290931886504,1.0,1.0,1.0,1.0,0.9519659162145324
198,cf3b00d5d2b953d3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
199,1b35b775c4a95647,True,1.0,1.0,1.0,1.0,0.7976164025025874,1.0,1.0,1.0,1.0,0.9367551257820586
200,673cfe7af7db5911,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
201,6fbe0e06902e5304,True,1.0,1.0,1.0,1.0,0.9123290248376215,1.0,1.0,1.0,,0.9686889374420077
202,d45773d48e4f5fb7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
203,3a8a3a691f4450b5,True,1.0,1.0,1.0,1.0,0.9181583219855127,1.0,1.0,1.0,1.0,0.9744244756204727
204,14d112b14e9a5d5c,True,1.0,1.0,1.0,1.0,0.8084406834863469,1.0,1.0,1.0,1.0,0.9401377135894834
205,fae990c38c515aa9,True,1.0,1.0,1.0,1.0,0.7165286237271717,1.0,1.0,1.0,1.0,0.9114151949147411
206,1df1903e5bcd5036,True,1.0,1.0,1.0,1.0,0.966807341690212,1.0,1.0,1.0,1.0,0.9896272942781912
207,2b5dabfa534156c0,True,1.0,1.0,1.0,1.0,0.7800707838992899,1.0,1.0,1.0,1.0,0.9312721199685281
208,cc6022c226c15d80,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875
209,4ccc9e33aa795ef1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
210,08b29b05bc4650f8,True,1.0,1.0,1.0,1.0,0.6547894255609553,1.0,1.0,1.0,1.0,0.8921216954877985
211,4b563d8a22145ed6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
212,44062179c5b350bc,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
213,3e1dd9067b365a42,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
214,8b3423345f3657b0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
215,87751a071a7e50a4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
216,c8df3a922f9d5550,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
217,88642e4f16be55bd,True,1.0,1.0,1.0,1.0,0.9488856076192014,1.0,1.0,0.0,0.0,0.7340267523810005
218,47bc25abb0705dc9,True,1.0,1.0,1.0,1.0,0.9057243007499479,1.0,1.0,1.0,1.0,0.9705388439843587
219,4a919f7ea2f65200,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875
220,9d87610ffed85509,True,1.0,1.0,1.0,1.0,0.9982472723661867,1.0,1.0,1.0,1.0,0.9994522726144334
221,a59aff81f75759ff,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
222,5f3fbfc334c0579c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
223,c86e7d3c0dfb57bd,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
224,2d305230053e5e19,True,1.0,1.0,1.0,1.0,0.9751893907780848,1.0,1.0,1.0,1.0,0.9922466846181515
225,e41f13ed67485c54,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
226,82cd122751085a80,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875
227,8c1e2438ad5f514a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
228,e18ca78f3c5f5a04,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
229,29efe3c61a4a580f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
230,7fb4ab2c7e8c527f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
231,fbe55fdc31135ad5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.75
232,ed02d0df47ca55e7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
233,69610203b8c35c96,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
