,token,valid,no_at_fault_collisions_stage_one,drivable_area_compliance_stage_one,driving_direction_compliance_stage_one,traffic_light_compliance_stage_one,ego_progress_stage_one,time_to_collision_within_bound_stage_one,lane_keeping_stage_one,history_comfort_stage_one,two_frame_extended_comfort_stage_one,no_at_fault_collisions_stage_two,drivable_area_compliance_stage_two,driving_direction_compliance_stage_two,traffic_light_compliance_stage_two,ego_progress_stage_two,time_to_collision_within_bound_stage_two,lane_keeping_stage_two,history_comfort_stage_two,two_frame_extended_comfort_stage_two,score
15,3dd919c5a93fd6754,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8192826778377467,1.0,1.0,1.0,0.0,0.8185258368242958
16,6b5b128424d5357b0,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8983460030196098,1.0,0.0,1.0,0.0,0.7182331259436281
17,0e55c21e09e86d8ba,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8775799685305476,0.0,1.0,1.0,1.0,0.6492437401657961
18,e2ea1000f4e2d0904,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8562344963110584,1.0,1.0,1.0,1.0,0.9550732800972057
19,5634addd2134d1453,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.87387544889527,1.0,0.0,1.0,1.0,0.8355860777797719
20,b7f53c6ea01b7cbc9,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8919671216008658,1.0,0.0,1.0,0.0,0.7162397255002706
21,46ccc7e9752595671,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8920746388995566,1.0,0.0,1.0,0.0,0.7162733246561115
22,18dbdfb5b9fe301f4,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
23,530edf0e35aa025b6,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5625
24,197f2dea642850e7,True,1.0,1.0,1.0,1.0,0.6978045884196075,1.0,1.0,1.0,1.0,,,,,,,,,,0.9055639338811273
25,e1f6c044f4235462,True,1.0,1.0,1.0,1.0,0.5508967807472642,1.0,1.0,1.0,1.0,,,,,,,,,,0.8596552439835201
26,c0581b1e56946d6c1,True,,,,,,,,,,0.0,1.0,1.0,1.0,0.7320954478749031,0.0,0.0,1.0,1.0,0.0
27,ceb646b2fba95ebf9,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9528951282398123,1.0,0.0,1.0,1.0,0.8602797275749413
28,2fb3e2d50e23c577b,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9305969773710884,1.0,0.0,1.0,0.0,0.7283115554284652
29,38fd2f329eb063f83,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9347695998044773,1.0,0.0,1.0,1.0,0.8546154999388991
30,db81ab220d6667266,True,,,,,,,,,,0.0,1.0,1.0,1.0,0.8735727128620382,0.0,0.0,1.0,0.0,0.0
31,735bf126af1875fe2,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
32,256ffb5e85a521e98,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875
33,e3be3af3b3213f65e,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
34,50da2cb15a6c805e6,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
35,7a574ea5511afe40d,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9902734256307111,1.0,0.0,1.0,0.0,0.7469604455095973
36,594f782a45aefdedc,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
37,4ff48fa4e19774be7,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.7955875770566735,0.0,0.0,1.0,1.0,0.49862111783021046
38,bbc7311ff7a7c3e18,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8748476986457805,1.0,1.0,1.0,0.0,0.8358899058268063
39,7e1f129d7bf7e7065,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9142422174207305,1.0,1.0,1.0,0.0,0.8482006929439783
40,230446b36041db9de,True,,,,,,,,,,0.0,1.0,1.0,1.0,0.8886595618512259,0.0,0.0,1.0,1.0,0.0
41,d4bddc4246b475541,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9436636205425445,1.0,0.0,1.0,1.0,0.8573948814195451
42,053755e0b8f0dd052,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
43,86cf77209e00173f3,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9229280251630969,1.0,0.0,1.0,0.0,0.7259150078634677
44,81742324c5b46cc6f,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9336604677324427,1.0,0.0,1.0,1.0,0.8542688961663883
45,0eea2180fbf7c0949,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9466728257178061,1.0,0.0,1.0,1.0,0.8583352580368144
46,a43ef1df0d28a30db,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
47,1e33e12832b3a171e,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8859885123040998,1.0,0.0,1.0,0.0,0.7143714100950311
48,43162b00fe4550b8,True,1.0,0.0,1.0,1.0,0.8849421250395167,0.0,0.0,1.0,1.0,,,,,,,,,,0.0
49,697882c22eb65ca7,True,1.0,0.0,1.0,1.0,0.6945497515944385,0.0,1.0,1.0,1.0,,,,,,,,,,0.0
50,e6319072517f4b675,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5625
51,3428d82c17d7e5501,True,,,,,,,,,,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
52,02a940e77418c19bc,True,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
53,77591ae74db6e241c,True,,,,,,,,,,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
54,2e5eb89b3ec98ed08,True,,,,,,,,,,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
55,13d3b12e20ec70ec5,True,,,,,,,,,,0.5,1.0,1.0,1.0,0.6509937318448874,1.0,1.0,1.0,0.0,0.38296777060076365
56,76e0516677156bad8,True,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
57,523e6115068b06a33,True,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
58,428b6ffe51af1390c,True,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
59,16149296d3a6ee433,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
60,1bb0ace72a38d2201,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5625
61,b83ed44f0a4151018,True,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
62,335b43f5320efd73d,True,,,,,,,,,,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
63,f24aff9d7884c81d2,True,,,,,,,,,,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.28125
64,c33bb70075e7594c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,0.0
65,f038fc7ffdab5bad,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,0.0
66,3b32da65a709f23d8,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9762102686513366,1.0,0.0,1.0,1.0,0.8675657089535427
67,3c66eb3d48ad162dc,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9741972396582547,1.0,1.0,1.0,1.0,0.9919366373932046
68,cffdc69f30e1aeda2,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
69,14a48836a583fe310,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9221034793356542,1.0,1.0,1.0,1.0,0.9756573372923919
70,c28452cccc45f49a1,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
71,18baf55921621bf61,True,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
72,1c9335961ee565478,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
73,7f77d13ba2f205d87,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9477517314956949,1.0,1.0,1.0,1.0,0.9836724160924046
74,79d6ba3b0e13a7f66,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.93574389529657,1.0,1.0,1.0,1.0,0.9799199672801782
75,b32be2ef15c6d9947,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
76,ff2677dc137bcd3f7,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9931356636636052,1.0,1.0,1.0,1.0,0.9978548948948767
77,821ded6741a70217e,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
78,1a221329baff3bfe2,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
79,2532060dd97ed7c45,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9900739909639036,1.0,0.0,1.0,1.0,0.8718981221762199
80,2f25ad449c40ae04c,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875
81,d5b310b71bd0dd6fd,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9672683463536198,1.0,1.0,1.0,1.0,0.9897713582355062
82,fe46394908bea81b9,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
83,576158d07f0a09e6b,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9871473469469788,1.0,0.0,1.0,1.0,0.8709835459209309
84,69e3a503f78a651d2,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
85,70f0bbf667ad7bd9e,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9389732872790156,1.0,1.0,1.0,1.0,0.9809291522746924
86,1bd9daba7d7d502b0,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
87,6a802ffe0ffb0c125,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
88,fa2224428f7eab22f,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
89,376f87b3b2f49949d,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9572384293625241,1.0,1.0,1.0,1.0,0.9866370091757888
90,a71e198a60b5a7b1b,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
91,2da594e725662f7c5,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.939392842159077,1.0,1.0,1.0,1.0,0.9810602631747116
92,48fecfd582935aac,True,1.0,1.0,1.0,1.0,0.8574705808352426,1.0,1.0,1.0,1.0,,,,,,,,,,0.9554595565110133
93,557a287c11cc5960,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0
94,2d56e1301f6cafa55,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
95,6ad5915978b38db9e,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5625
96,a2d247bf6cbf13f7c,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
97,cbf6dd30a0ed348b8,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
98,5fe5ada2e768e26b3,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
99,7878266af5a97d7ce,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
100,fc6b7a66f2b28cca4,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
101,3c71818855c39904e,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875
102,110d0d3e6fdd95bda,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
103,0c57f2adbbbdf0401,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
104,0f32999a6e12e6b4f,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875
105,558bb29151a7f95b1,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
106,d6e3a8fc354d62753,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
107,f39b90bb6aa1bbac7,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
108,4de6ba672dc37ec25,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
109,9b67c7e02ccf82bac,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
110,630be1035e80b768b,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9048421763944459,1.0,1.0,1.0,0.0,0.8452631801232644
111,d10399f19fe745cd8,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
112,15b6de5b6b812b547,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9096494972764194,1.0,1.0,1.0,0.0,0.8467654678988811
113,d015a262e6ee504bb,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
114,dded75c35039515f,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
115,b60afdbc7cc65971,True,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,0.0
116,e1a05afadd29c9d52,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9403920989289892,1.0,0.0,1.0,1.0,0.8563725309153092
117,2afbbdc8bf9e5efe2,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
118,5fe4444b0088c0e14,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
119,699104c386f974829,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
120,f874994b902ae45d7,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875
121,c6b07c5dde1ec90c2,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8542567509997182,1.0,0.0,1.0,1.0,0.829455234687412
122,30123728ead1b4804,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
123,21ef36d866be6b411,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9987702841208541,1.0,0.0,1.0,1.0,0.8746157137877669
124,bbf03fd14411cf3b3,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
125,83162d3d6d41557e9,True,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
126,5c24c6bed91b159e3,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9548505113641114,1.0,0.0,1.0,1.0,0.8608907848012848
127,1138b571e8fbaaad9,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
128,ca9875b6ae5e08eed,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8993337300338518,1.0,0.0,1.0,1.0,0.8435417906355787
129,991eb7f9b9b5d6f2f,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9813744012068568,1.0,0.0,1.0,1.0,0.8691795003771428
130,2033fff7b44e56db,True,1.0,1.0,1.0,1.0,0.5464527220018138,1.0,1.0,1.0,1.0,,,,,,,,,,0.8582664756255668
131,76b708c365e45536,True,1.0,1.0,1.0,1.0,0.5816683875480168,1.0,1.0,1.0,1.0,,,,,,,,,,0.8692713711087552
132,a33fa10f772275b4a,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
133,de3881c003667e53e,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
134,6d11863653324dee3,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
135,13f2d7e9ace73e420,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
136,6facf1979a5a3837b,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
137,baf1cc49f4250c41a,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
138,96e86e9c0ae1056bf,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
139,fb498b2bdc72e8f69,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
140,6029879ac957933a1,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9380302377385794,1.0,1.0,1.0,1.0,0.9806344492933061
141,e87f91497184fed2b,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
142,703b1c2f2088dc549,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
143,a5fd097616c7708db,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
144,6b2cda5004dc5df9,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0
145,c5b585ddf50d5f1f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0
146,30b4066d1794ea8ff,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
147,86d3c9d6518530872,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
148,843dea321ea12e93c,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875
149,cdb408bfe8cbbd8b3,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3125
150,145a730c9e1e596f5,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
151,525d0548f3cf8685b,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3125
152,152d0a2d7a121ac40,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875
153,e472efc62c061addf,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9216125027952367,1.0,1.0,1.0,0.0,0.8505039071235114
154,e0d627ef80faeebd6,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
155,eb1f907b28806d98c,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9596421495907821,1.0,0.0,1.0,1.0,0.8623881717471193
156,1056c520c5f8da5e9,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
157,d20185ecb7a02769a,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
158,096db7931a7697382,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9800339680214653,1.0,1.0,1.0,1.0,0.9937606150067079
159,7af1b1dbb5689cb43,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9276790757237674,1.0,1.0,1.0,0.0,0.8523997111636773
160,d4c12619399c7d2e4,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9849674526082322,1.0,0.0,1.0,0.0,0.7453023289400725
161,2c253de40b51a352a,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.916500701242037,1.0,1.0,1.0,0.0,0.8489064691381365
162,d73385f96b3a8b16d,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8328644553433651,1.0,1.0,1.0,0.0,0.8227701422948016
163,1a5fb4f0990893f71,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.75
164,5cd160daac2e582eb,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.891447631168333,1.0,1.0,1.0,0.0,0.8410773847401041
165,03765fd57aa87ab53,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8825521774254892,1.0,1.0,1.0,0.0,0.8382975554454654
166,5dfd054f0a5ff50d9,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
167,d25e0e0e384818845,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.75
168,6081eace5dbab1fce,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9477954510194009,1.0,1.0,1.0,0.0,0.8586860784435628
169,b1606575e4b94f15c,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
170,da72d5ca0828d5a3d,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9149231441210129,1.0,1.0,1.0,1.0,0.9734134825378166
171,554adddfca63d6fe8,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875
172,ff268d62e1e2110ec,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9913930367235594,1.0,0.0,1.0,0.0,0.7473103239761123
173,e70eb6c2ef34c64ec,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9996716909881992,1.0,0.0,1.0,1.0,0.8748974034338122
174,c0ae3c7041a387641,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
175,bb22e24798c605096,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.987511176163027,1.0,1.0,1.0,0.0,0.871097242550946
176,2c1190d3b505388dd,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
177,594bcaa89ef7fc267,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9988755180228069,1.0,1.0,1.0,1.0,0.9996485993821271
178,7133408c5a1a6f3bf,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9956489284780338,1.0,1.0,1.0,1.0,0.9986402901493856
179,3d093356af980da3c,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9065469896388186,1.0,1.0,1.0,1.0,0.9707959342621308
180,ce2057b130f4218b8,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
181,59837e4159b9ac2a4,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9749616474780298,1.0,1.0,1.0,1.0,0.9921755148368843
182,b6d61abe346b88db3,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.935628986420857,1.0,1.0,1.0,1.0,0.9798840582565178
183,9e892c78dc283445e,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9927862019096464,1.0,1.0,1.0,0.0,0.8727456880967646
184,767cefbd4e52c83e0,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
185,fd21a94f937e1535f,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.9398432279713884,1.0,1.0,1.0,0.0,0.0
186,1a707ed0d7ba541d,True,1.0,1.0,1.0,1.0,0.7994010191130465,1.0,1.0,1.0,1.0,,,,,,,,,,0.937312818472827
187,ac55c7f072c6528d,True,1.0,1.0,1.0,1.0,0.7703486047030648,1.0,1.0,1.0,1.0,,,,,,,,,,0.9282339389697077
188,f38cc020e1b05accc,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9041781009334421,1.0,1.0,1.0,0.0,0.8450556565417007
189,265cbf9df314f7700,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9408564146171658,1.0,1.0,1.0,0.0,0.8565176295678643
190,57226182464088f5d,True,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
191,e1d71fd16cbfaade9,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.8558422480863802,0.0,1.0,1.0,0.0,0.0
192,f743301660e4f13bf,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.7816155077756446,1.0,1.0,1.0,0.0,0.0
