,token,valid,no_at_fault_collisions,drivable_area_compliance,driving_direction_compliance,traffic_light_compliance,ego_progress,time_to_collision_within_bound,lane_keeping,history_comfort,two_frame_extended_comfort,score
24,210e056a17d1522d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,31cda9ad4b8257b9,True,1.0,1.0,1.0,1.0,0.8146964155187819,1.0,1.0,1.0,0.0,0.8170926298496193
26,0b5b1309df2f5627,True,1.0,1.0,1.0,1.0,0.9892023458476144,1.0,1.0,1.0,0.0,0.8716257330773796
27,5ee6f86b7dec5484,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,4606b66d9fe75354,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,6884907db45c5cad,True,1.0,1.0,1.0,1.0,0.9117883213415873,1.0,1.0,1.0,0.0,0.847433850419246
30,221199c4bcef5e62,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
31,1e241714a35658ff,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
32,45e8b10f95925c47,True,1.0,1.0,1.0,1.0,0.8985212324059776,1.0,1.0,1.0,0.0,0.8432878851268679
33,808e5edcddce51c3,True,1.0,1.0,1.0,1.0,0.8362972180254521,1.0,1.0,1.0,0.0,0.8238428806329539
34,974a70027f8f593c,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
35,014369205e025f0c,True,1.0,1.0,1.0,1.0,0.8068908445247037,1.0,1.0,1.0,1.0,0.93965338891397
36,ed98a4566ea95092,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
37,534431abbbd75d4f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
38,260c9a75f6e05785,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39,14d171fcb9295596,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
40,3e5bb75bed1d58ad,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
41,0c318d7923d15b78,True,1.0,1.0,1.0,1.0,0.9755177627113941,1.0,1.0,1.0,,0.9912563438254979
42,6370add5182e51b7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
43,5f2c3f928abe5f5b,True,1.0,1.0,1.0,1.0,0.8546946455527208,1.0,1.0,1.0,1.0,0.9545920767352252
44,93c36f72811852d3,True,1.0,1.0,1.0,1.0,0.8560257597180707,1.0,1.0,1.0,0.0,0.8300080499118971
45,52de85cf514f5afd,True,1.0,1.0,1.0,1.0,0.9451314252708674,1.0,1.0,1.0,1.0,0.982853570397146
46,431ae29947e95c26,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
47,812464919a4f5362,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
48,91defa409f0254d5,True,1.0,1.0,1.0,1.0,0.8795729447284832,1.0,1.0,1.0,1.0,0.9623665452276511
49,453bdd4f77af5c90,True,1.0,1.0,1.0,1.0,0.6293895728112737,1.0,1.0,1.0,1.0,0.884184241503523
50,f2280f25f98852c0,True,1.0,1.0,1.0,1.0,0.8737591771230863,1.0,1.0,1.0,1.0,0.9605497428509644
51,c48cfa7c240d5808,True,1.0,1.0,1.0,1.0,0.8789065229007648,1.0,1.0,1.0,1.0,0.962158288406489
52,83fd1c194c0c5441,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.8571428571428571
53,e96f254899095cf1,True,1.0,1.0,1.0,1.0,0.6277403828180136,1.0,1.0,1.0,1.0,0.8836688696306292
54,4b594a8e80915943,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,0.6428571428571429
55,d9fdaff6c17659bc,True,1.0,1.0,1.0,1.0,0.9487975684548111,1.0,1.0,1.0,0.0,0.8589992401421285
56,c9b12b21fa7c57fd,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
57,b9c8a72571a85792,True,1.0,1.0,1.0,1.0,0.8872292488629234,1.0,1.0,1.0,0.0,0.8397591402696636
58,e805310ff3055efa,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59,d6fc32608ecc581c,True,1.0,1.0,1.0,1.0,0.9468675111690645,1.0,1.0,1.0,0.0,0.8583960972403326
60,5997813b7cc55036,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61,2087ff145dae502d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62,cddadd26002959f4,True,1.0,1.0,1.0,1.0,0.7605123323642918,1.0,1.0,1.0,0.0,0.8001601038638412
63,2e21fba9a22851ae,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64,ff5e13b14d735e52,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
65,6280a12d79b4518a,True,1.0,1.0,1.0,1.0,0.8816745975061743,1.0,1.0,1.0,0.0,0.8380233117206795
66,ac0fb7997f4e5106,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
67,23d70775af9754e8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
68,a25711b4fdcc50df,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
69,868b74972b4c59fd,True,1.0,1.0,1.0,1.0,0.7507361490709782,1.0,1.0,1.0,0.0,0.7971050465846807
70,5a4709a2348f58a7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
71,e8f5c2714bfe5213,True,1.0,1.0,1.0,1.0,0.892484014649632,1.0,1.0,1.0,0.0,0.8414012545780101
72,24d02c4c2a325f01,True,1.0,1.0,1.0,1.0,0.8543523097190494,1.0,1.0,1.0,0.0,0.829485096787203
73,e57f09cee57d5ee1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
74,4020785f2bf55d0b,True,1.0,1.0,1.0,1.0,0.891846247784844,1.0,1.0,1.0,1.0,0.9662019524327637
75,2c67391395c65d6a,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
76,91ae20bf459859fe,True,1.0,1.0,1.0,1.0,0.7396382902859343,1.0,1.0,1.0,1.0,0.9186369657143545
77,661cdcf44ebe5c68,True,1.0,1.0,1.0,1.0,0.8555191017342556,1.0,1.0,1.0,0.0,0.829849719291955
78,901722c88ebf50ea,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5625
79,b204289cd95c59b5,True,1.0,1.0,1.0,1.0,0.941737563905612,1.0,1.0,1.0,1.0,0.9817929887205037
80,45102df6530d59e8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
81,3f664a7d5f5e5bba,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
82,9f97b9c20ffc50b5,True,1.0,1.0,1.0,1.0,0.7272232127937178,1.0,1.0,1.0,0.0,0.7897572539980369
83,88642e4f16be55bd,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.75
84,067d731005885300,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
85,55a584a116ec5e6d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
86,d8effdc24c235d3f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
87,cf3b00d5d2b953d3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
88,a41f538fa8e25be0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
89,025b657634505df3,True,1.0,1.0,1.0,1.0,0.9366314665456841,1.0,1.0,1.0,0.0,0.8551973332955263
90,1893fb783df95146,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
91,090af86f693c507b,True,1.0,1.0,1.0,1.0,0.44958932591150136,1.0,1.0,1.0,,0.8034247592541076
92,892904870078578a,True,1.0,1.0,1.0,1.0,0.9349149338533647,1.0,1.0,1.0,1.0,0.9796609168291764
93,4c775cb227b0519d,True,1.0,1.0,1.0,1.0,0.761904040843429,1.0,1.0,1.0,,0.9149657288726533
94,e5caf6d750415ee7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
95,78b4153a6d3e5b33,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
96,644b16fd65f956b8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
97,5b21d7acaa545a46,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
98,e16ed6e841ee58cd,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
99,76ec850d346b5ca7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
100,29d982d97d135311,True,1.0,1.0,1.0,1.0,0.9617342671437875,1.0,1.0,1.0,1.0,0.9880419584824336
101,e83be8437b0c5862,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
102,0f65bd2bac90534a,True,1.0,1.0,1.0,1.0,0.9484822951662591,1.0,1.0,1.0,1.0,0.983900717239456
103,b354451e4f8859f9,True,1.0,1.0,1.0,1.0,0.8689214271411346,1.0,1.0,1.0,1.0,0.9590379459816045
104,571bb034360052d9,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
105,bcd26bf1bf055164,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
106,6fed9368351f54d5,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5625
107,97fcdcd35af7563b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
108,74df9f9decc45b84,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
109,98017c16248a5f54,True,1.0,1.0,1.0,1.0,0.9651332720982266,1.0,1.0,1.0,,0.8446904543207953
110,08b6a130aaa35629,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
111,f02b15cc225b5d9a,True,1.0,1.0,1.0,1.0,0.9765113150556177,1.0,1.0,1.0,,0.9916111839484348
112,51d961409a285653,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.75
113,cdec001a2536542c,True,1.0,1.0,1.0,1.0,0.9004221246088806,1.0,1.0,1.0,1.0,0.9688819139402751
114,fca1702dec8a50c6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
115,9a23e7bc52e657c3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875
116,5f3fbfc334c0579c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
117,41d7b533797c5209,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
118,a1665c3aeb8f551f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.75
119,2b5dabfa534156c0,True,1.0,1.0,1.0,1.0,0.7911691932731556,1.0,1.0,1.0,0.0,0.8097403728978612
120,b2c0a19be09f5b76,True,1.0,1.0,1.0,1.0,0.6774403661107133,1.0,1.0,1.0,1.0,0.8992001144095979
121,e7d1f889fc4d5309,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.875
122,d715fbc6ea0551f8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875
123,4655358777d95867,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
124,8d83f07bed9d5f6a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
125,33b5a72931215b30,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
126,026e7b1e0e335625,True,1.0,1.0,1.0,1.0,0.8424417598482927,1.0,1.0,1.0,1.0,0.9507630499525914
127,0af464147919575d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
128,ad702ac65d8754bb,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
129,20f825e0d33a5160,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
130,0d5496cc08dc50fe,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
131,4b563d8a22145ed6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
132,c50b9b8950ba5347,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
133,9c1e8e69c7cd537b,True,1.0,1.0,1.0,1.0,0.9562038859714377,1.0,1.0,1.0,0.0,0.8613137143660743
134,81d893bd99de519b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
135,74a8e53c9a6f50a3,True,1.0,1.0,1.0,1.0,0.9425294013494068,1.0,1.0,1.0,0.0,0.8570404379216896
136,ac45c0d29f1e5d76,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
137,e18ca78f3c5f5a04,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
138,054743e97abd5b9c,True,1.0,1.0,1.0,1.0,0.9397275373322854,1.0,1.0,1.0,1.0,0.9811648554163392
139,490475b585895e0e,True,1.0,1.0,1.0,1.0,0.9549689722013636,1.0,1.0,1.0,1.0,0.9859278038129261
140,8aaf40c869ca574f,True,1.0,1.0,1.0,1.0,0.8237918126409266,1.0,1.0,1.0,0.0,0.8199349414502896
141,2aa9dce62cd75fce,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
142,3e1dd9067b365a42,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
143,59e4fc5b37f55556,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
144,44062179c5b350bc,True,1.0,1.0,1.0,1.0,0.9907018429572382,1.0,1.0,1.0,0.0,0.8720943259241369
145,61e0ce212ed75a50,True,1.0,1.0,1.0,1.0,0.9694569922645259,1.0,1.0,1.0,0.0,0.8654553100826643
146,4b5fd21bc8bd5a8b,True,1.0,1.0,1.0,1.0,0.6957418267347344,1.0,1.0,1.0,0.0,0.7799193208546045
147,218adf8c450058eb,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
148,4543fc207fbb553e,True,1.0,1.0,1.0,1.0,0.72597991482141,1.0,1.0,1.0,0.0,0.7893687233816906
149,33c925ac7b905e8f,True,1.0,1.0,1.0,1.0,0.8685388522016853,1.0,1.0,1.0,0.0,0.8339183913130266
150,7e5bb23808a850ca,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
151,583f7d0d8b27513c,True,1.0,1.0,1.0,1.0,0.981441444555211,1.0,1.0,1.0,0.0,0.8692004514235034
152,bff29edb43425586,True,1.0,1.0,1.0,1.0,0.9634287693314346,1.0,1.0,1.0,1.0,0.9885714904160734
153,616812339ccb533e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
154,fae990c38c515aa9,True,1.0,1.0,1.0,1.0,0.7758527534156512,1.0,1.0,1.0,1.0,0.929953985442391
155,fe800ded24045b44,True,1.0,1.0,1.0,1.0,0.8983857032854276,1.0,1.0,1.0,,0.9637091797447955
156,6fbe0e06902e5304,True,1.0,1.0,1.0,1.0,0.9570533173532273,1.0,1.0,1.0,,0.984661899054724
157,82cd122751085a80,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875
158,e0388cc13b635cd7,True,1.0,1.0,1.0,1.0,0.8615030076045507,1.0,1.0,1.0,1.0,0.9567196898764221
159,673cfe7af7db5911,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
160,47bc25abb0705dc9,True,1.0,1.0,1.0,1.0,0.912192512982617,1.0,1.0,1.0,1.0,0.9725601603070678
161,2d305230053e5e19,True,1.0,1.0,1.0,1.0,0.9420151370039707,1.0,1.0,1.0,1.0,0.9818797303137408
162,c236972435215288,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
163,f7103dfe59a959be,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
164,8e0ecc2622425ef0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
165,4a919f7ea2f65200,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875
166,fbe55fdc31135ad5,True,1.0,1.0,1.0,1.0,0.9977601603921201,1.0,1.0,0.0,0.0,0.7493000501225375
167,7fcd3691c57b5f49,True,1.0,1.0,1.0,1.0,0.9155163265740035,1.0,1.0,0.0,1.0,0.7235988520543761
168,368cb65e8fef57b7,True,1.0,1.0,1.0,1.0,0.6755602980407676,1.0,1.0,1.0,,0.8841286778717027
169,08b29b05bc4650f8,True,1.0,1.0,1.0,1.0,0.6466249579768575,1.0,1.0,1.0,1.0,0.889570299367768
170,1983aff496265a16,True,1.0,1.0,1.0,1.0,0.9382685025725527,1.0,1.0,1.0,1.0,0.9807089070539228
171,e41f13ed67485c54,True,1.0,1.0,1.0,1.0,0.9886400934541197,1.0,1.0,1.0,1.0,0.9964500292044124
172,865033089cfd5288,True,1.0,1.0,1.0,1.0,0.760144219217103,1.0,1.0,1.0,1.0,0.9250450685053446
173,70d3c6183c525745,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
174,c5dfe79ae983556a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
175,11094634534c53fd,True,1.0,1.0,1.0,1.0,0.7961424586864565,1.0,1.0,1.0,1.0,0.9362945183395177
176,59a1d448fbdf53f6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
177,87751a071a7e50a4,True,1.0,1.0,1.0,1.0,0.8855336434911503,1.0,1.0,1.0,0.0,0.8392292635909845
178,8c1e2438ad5f514a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
179,2928cfbed3d15000,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
180,7fb4ab2c7e8c527f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
181,dd9b1479609c5c59,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
182,aa4430320c3151e3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
183,0f97d412a94255ac,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
184,c4f21fef5b86535b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
185,f962927ff5dc518c,True,1.0,1.0,1.0,1.0,0.8001309373395504,1.0,1.0,1.0,1.0,0.9375409179186095
186,a3a47ea11a5e5939,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.8571428571428571
187,73e0459194ce577f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
188,a8a10f07becb5a55,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
189,8d9d0d3caa9b5905,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
190,6e821a856fe45177,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
191,d08c7fa247395729,True,1.0,1.0,1.0,1.0,0.9463210308703403,1.0,1.0,1.0,1.0,0.9832253221469813
192,454e63f98e365a3a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
193,c86e7d3c0dfb57bd,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
194,9933a1df50ff5919,True,1.0,1.0,1.0,1.0,0.97858705072925,1.0,1.0,1.0,0.0,0.8683084533528906
195,4ccc9e33aa795ef1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
196,1eff566e627f56b9,True,1.0,1.0,1.0,1.0,0.9444245898356063,1.0,1.0,1.0,1.0,0.9826326843236269
197,d45773d48e4f5fb7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
198,de28290571ec523a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
199,fda9b858e7e4588f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
200,d44e6abed19b5ba5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
201,153af25086535f35,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
202,3a84cbdfcbf554a6,True,1.0,1.0,1.0,1.0,0.4869117781383134,1.0,1.0,1.0,1.0,0.8396599306682229
203,cc6022c226c15d80,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875
204,3a8a3a691f4450b5,True,1.0,1.0,1.0,1.0,0.9070216077907634,1.0,1.0,1.0,1.0,0.9709442524346136
205,4158d702c66351d4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
206,c8df3a922f9d5550,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
207,61232ab3e2085282,True,1.0,1.0,1.0,1.0,0.9503746716690498,1.0,1.0,1.0,0.0,0.859492084896578
208,1df1903e5bcd5036,True,1.0,1.0,1.0,1.0,0.838419742079702,1.0,1.0,1.0,1.0,0.949506169399907
209,ef7822ee7fa35042,True,1.0,1.0,1.0,1.0,0.7171857497646739,1.0,1.0,1.0,0.0,0.7866205468014607
210,9215555823945665,True,1.0,1.0,1.0,1.0,0.7370054752478058,1.0,1.0,1.0,0.0,0.7928142110149393
211,f0455664b24358a7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
212,8ee3467219fc5c8a,True,1.0,1.0,1.0,1.0,0.6687067852250522,1.0,1.0,1.0,1.0,0.8964708703828288
213,2025f4a272e15733,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
214,69610203b8c35c96,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
215,8b3423345f3657b0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
216,de31419c6502517b,True,1.0,1.0,1.0,1.0,0.5786958143542128,1.0,1.0,1.0,0.0,0.7433424419856915
217,274fc7077c1b55d4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
218,10ffaee1fe81544d,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875
219,785a51e5263b5bec,True,1.0,1.0,1.0,1.0,0.8091368472074302,1.0,1.0,1.0,1.0,0.9403552647523219
220,29efe3c61a4a580f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
221,642ba15d21c05f4e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
222,71217bf1294b5c4b,True,1.0,1.0,1.0,1.0,0.9902799589665457,1.0,1.0,1.0,1.0,0.9969624871770455
223,dcb8fbfc6c1d5fd6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
224,463c7c8c669d57cf,True,1.0,1.0,1.0,1.0,0.7013346536905023,1.0,1.0,1.0,0.0,0.7816670792782819
225,96bf2644106456f6,True,1.0,1.0,1.0,1.0,0.7101720005488014,1.0,1.0,1.0,0.0,0.7844287501715004
226,33b379cc74255b15,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
227,45878940b52550ea,True,1.0,1.0,1.0,1.0,0.9835432957503868,1.0,1.0,1.0,0.0,0.8698572799219959
228,a59aff81f75759ff,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
229,1b35b775c4a95647,True,1.0,1.0,1.0,1.0,0.852927393690716,1.0,1.0,1.0,1.0,0.9540398105283487
230,552fd48bfce35a20,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
231,9d87610ffed85509,True,1.0,1.0,1.0,1.0,0.9769870512073088,1.0,1.0,1.0,1.0,0.992808453502284
232,ed02d0df47ca55e7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
233,1bb7bab27d1552f5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
