,token,valid,no_at_fault_collisions_stage_one,drivable_area_compliance_stage_one,driving_direction_compliance_stage_one,traffic_light_compliance_stage_one,ego_progress_stage_one,time_to_collision_within_bound_stage_one,lane_keeping_stage_one,history_comfort_stage_one,two_frame_extended_comfort_stage_one,no_at_fault_collisions_stage_two,drivable_area_compliance_stage_two,driving_direction_compliance_stage_two,traffic_light_compliance_stage_two,ego_progress_stage_two,time_to_collision_within_bound_stage_two,lane_keeping_stage_two,history_comfort_stage_two,two_frame_extended_comfort_stage_two,score
16,18dbdfb5b9fe301f4,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
17,6b5b128424d5357b0,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
18,7be779b9f100e6373,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
19,e2ea1000f4e2d0904,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.3381116344302291,1.0,1.0,1.0,0.0,0.6681598857594466
20,c864abb5afff1f7f4,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.7589260458290975,1.0,0.0,1.0,1.0,0.799664389321593
21,46ccc7e9752595671,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.859307148275381,1.0,0.0,1.0,1.0,0.8310334838360566
22,5421fa2f2e2b4cb13,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
23,13aeb83dad95704fa,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.625
24,e1f6c044f4235462,True,1.0,1.0,1.0,1.0,0.3334125124375299,1.0,1.0,1.0,0.0,,,,,,,,,,0.6666914101367281
25,197f2dea642850e7,True,1.0,1.0,1.0,1.0,0.33681387398777585,1.0,1.0,1.0,0.0,,,,,,,,,,0.6677543356211799
26,86cf77209e00173f3,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.625
27,0eea2180fbf7c0949,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.943012886996911,1.0,0.0,1.0,0.0,0.7321915271865347
28,a43ef1df0d28a30db,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
29,81742324c5b46cc6f,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.6922614324220865,1.0,0.0,1.0,0.0,0.6538316976319021
30,4ff48fa4e19774be7,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.2964394771045562,1.0,0.0,1.0,1.0,0.6551373365951738
31,db81ab220d6667266,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
32,7a574ea5511afe40d,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9561918353490119,1.0,0.0,1.0,0.0,0.7363099485465663
33,230446b36041db9de,True,,,,,,,,,,0.0,1.0,1.0,1.0,0.6169697604820576,0.0,0.0,1.0,1.0,0.0
34,ceb646b2fba95ebf9,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
35,38fd2f329eb063f83,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875
36,735bf126af1875fe2,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
37,e3be3af3b3213f65e,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4375
38,c0581b1e56946d6c1,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.6572067107927823,0.0,0.0,1.0,1.0,0.45537709712274443
39,50da2cb15a6c805e6,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
40,bbc7311ff7a7c3e18,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8382291430638111,1.0,1.0,1.0,1.0,0.949446607207441
41,256ffb5e85a521e98,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9862864649702567,1.0,0.0,1.0,1.0,0.8707145203032052
42,053755e0b8f0dd052,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
43,d4bddc4246b475541,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8388685730648009,1.0,0.0,1.0,0.0,0.6996464290827502
44,2fb3e2d50e23c577b,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
45,7e1f129d7bf7e7065,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8617139092543071,1.0,1.0,1.0,1.0,0.9567855966419709
46,1e33e12832b3a171e,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8600241704317713,1.0,0.0,1.0,0.0,0.7062575532599285
47,594f782a45aefdedc,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
48,697882c22eb65ca7,True,1.0,1.0,1.0,1.0,0.5196657093620476,1.0,1.0,1.0,0.0,,,,,,,,,,0.7248955341756399
49,43162b00fe4550b8,True,1.0,1.0,1.0,1.0,0.49971201853662045,1.0,1.0,1.0,0.0,,,,,,,,,,0.718660005792694
50,77591ae74db6e241c,True,,,,,,,,,,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
51,1bb0ace72a38d2201,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.38188975871643793,1.0,1.0,1.0,0.0,0.6818405495988868
52,523e6115068b06a33,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.75
53,13d3b12e20ec70ec5,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8308254570103725,1.0,1.0,1.0,0.0,0.8221329553157414
54,2e5eb89b3ec98ed08,True,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
55,f24aff9d7884c81d2,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
56,b83ed44f0a4151018,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
57,335b43f5320efd73d,True,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
58,e6319072517f4b675,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.38117220892753845,1.0,1.0,1.0,0.0,0.6816163152898558
59,76e0516677156bad8,True,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
60,02a940e77418c19bc,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
61,428b6ffe51af1390c,True,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
62,16149296d3a6ee433,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
63,3428d82c17d7e5501,True,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
64,f038fc7ffdab5bad,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,0.875
65,c33bb70075e7594c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,0.0
66,2da594e725662f7c5,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9925591728465067,1.0,1.0,1.0,1.0,0.9976747415145333
67,3b32da65a709f23d8,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8932471538679396,1.0,0.0,1.0,0.0,0.7166397355837311
68,18baf55921621bf61,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9383179288734498,1.0,1.0,1.0,0.0,0.855724352772953
69,2532060dd97ed7c45,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8997552726290586,1.0,0.0,1.0,0.0,0.7186735226965808
70,70f0bbf667ad7bd9e,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9353020254646549,1.0,1.0,1.0,0.0,0.8547818829577046
71,b32be2ef15c6d9947,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
72,3c66eb3d48ad162dc,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
73,c28452cccc45f49a1,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
74,cffdc69f30e1aeda2,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
75,6a802ffe0ffb0c125,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9951926880057658,1.0,1.0,1.0,1.0,0.9984977150018017
76,376f87b3b2f49949d,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9046571474041452,1.0,1.0,1.0,1.0,0.9702053585637953
77,fe46394908bea81b9,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
78,7f77d13ba2f205d87,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8243815238334464,1.0,1.0,1.0,1.0,0.945119226197952
79,69e3a503f78a651d2,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
80,14a48836a583fe310,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9160905218426743,1.0,1.0,1.0,0.0,0.8487782880758357
81,fa2224428f7eab22f,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
82,1c9335961ee565478,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9551933739906664,1.0,1.0,1.0,1.0,0.9859979293720833
83,576158d07f0a09e6b,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
84,a71e198a60b5a7b1b,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
85,1bd9daba7d7d502b0,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
86,2f25ad449c40ae04c,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.625
87,d5b310b71bd0dd6fd,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
88,ff2677dc137bcd3f7,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9575446657677344,1.0,1.0,1.0,1.0,0.9867327080524171
89,79d6ba3b0e13a7f66,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9825803691196401,1.0,1.0,1.0,1.0,0.9945563653498875
90,821ded6741a70217e,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
91,1a221329baff3bfe2,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
92,48fecfd582935aac,True,1.0,1.0,1.0,1.0,0.8123016245085805,1.0,1.0,1.0,1.0,,,,,,,,,,0.9413442576589314
93,557a287c11cc5960,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0
94,0f32999a6e12e6b4f,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875
95,7878266af5a97d7ce,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
96,3c71818855c39904e,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875
97,15b6de5b6b812b547,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.6434419120019531,1.0,1.0,1.0,1.0,0.8885755975006103
98,4de6ba672dc37ec25,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875
99,558bb29151a7f95b1,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
100,d10399f19fe745cd8,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
101,2d56e1301f6cafa55,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
102,f39b90bb6aa1bbac7,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
103,110d0d3e6fdd95bda,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
104,cbf6dd30a0ed348b8,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
105,a2d247bf6cbf13f7c,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
106,d015a262e6ee504bb,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
107,0c57f2adbbbdf0401,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
108,d6e3a8fc354d62753,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
109,9b67c7e02ccf82bac,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875
110,fc6b7a66f2b28cca4,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
111,6ad5915978b38db9e,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.6156336013408117,1.0,0.0,1.0,0.0,0.6298855004190036
112,5fe5ada2e768e26b3,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
113,630be1035e80b768b,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.7877062365169076,1.0,1.0,1.0,1.0,0.9336581989115336
114,dded75c35039515f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,0.875
115,b60afdbc7cc65971,True,1.0,1.0,1.0,1.0,0.915584197279995,1.0,1.0,1.0,0.0,,,,,,,,,,0.8486200616499984
116,5c24c6bed91b159e3,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875
117,5fe4444b0088c0e14,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8200476620433178,1.0,1.0,1.0,0.0,0.8187648943885368
118,83162d3d6d41557e9,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4375
119,21ef36d866be6b411,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875
120,c6b07c5dde1ec90c2,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8547994873479196,1.0,0.0,1.0,0.0,0.7046248397962249
121,bbf03fd14411cf3b3,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875
122,991eb7f9b9b5d6f2f,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875
123,1138b571e8fbaaad9,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8631050246993868,1.0,1.0,1.0,0.0,0.8322203202185583
124,699104c386f974829,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
125,2afbbdc8bf9e5efe2,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4375
126,f874994b902ae45d7,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
127,e1a05afadd29c9d52,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
128,ca9875b6ae5e08eed,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9579317576443631,1.0,0.0,1.0,0.0,0.7368536742638635
129,30123728ead1b4804,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.75
130,2033fff7b44e56db,True,1.0,1.0,1.0,1.0,0.522538807349801,1.0,1.0,1.0,1.0,,,,,,,,,,0.8507933772968128
131,76b708c365e45536,True,1.0,1.0,1.0,1.0,0.6061890698257801,1.0,1.0,1.0,1.0,,,,,,,,,,0.8769340843205563
132,baf1cc49f4250c41a,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
133,a33fa10f772275b4a,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
134,96e86e9c0ae1056bf,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
135,6029879ac957933a1,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9432310923353681,1.0,1.0,1.0,0.0,0.8572597163548026
136,6facf1979a5a3837b,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
137,e87f91497184fed2b,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
138,fb498b2bdc72e8f69,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
139,13f2d7e9ace73e420,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
140,703b1c2f2088dc549,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
141,a5fd097616c7708db,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
142,de3881c003667e53e,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
143,6d11863653324dee3,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
144,c5b585ddf50d5f1f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0
145,6b2cda5004dc5df9,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0
146,d4c12619399c7d2e4,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8407851829452574,1.0,1.0,1.0,0.0,0.825245369670393
147,bb22e24798c605096,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
148,9e892c78dc283445e,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9396571013941192,0.0,1.0,1.0,0.0,0.5436428441856622
149,cdb408bfe8cbbd8b3,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.772290249626507,1.0,1.0,0.0,0.0,0.6788407030082835
150,3d093356af980da3c,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.6532884066458944,1.0,1.0,1.0,1.0,0.891652627076842
151,b1606575e4b94f15c,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
152,e70eb6c2ef34c64ec,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.75
153,ce2057b130f4218b8,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
154,2c253de40b51a352a,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9755759071003597,1.0,1.0,1.0,0.0,0.8673674709688624
155,767cefbd4e52c83e0,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
156,6081eace5dbab1fce,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
157,d20185ecb7a02769a,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9753359920612931,1.0,1.0,1.0,1.0,0.992292497519154
158,b6d61abe346b88db3,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.75
159,ff268d62e1e2110ec,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
160,525d0548f3cf8685b,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.772290249626507,1.0,1.0,0.0,0.0,0.6788407030082835
161,554adddfca63d6fe8,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
162,145a730c9e1e596f5,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
163,eb1f907b28806d98c,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
164,d73385f96b3a8b16d,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
165,594bcaa89ef7fc267,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9329225499167931,1.0,1.0,1.0,0.0,0.8540382968489979
166,5cd160daac2e582eb,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.5451617850608919,1.0,1.0,1.0,0.0,0.7328630578315287
167,c0ae3c7041a387641,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
168,da72d5ca0828d5a3d,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.6200998330519603,1.0,1.0,1.0,1.0,0.8812811978287376
169,5dfd054f0a5ff50d9,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
170,e0d627ef80faeebd6,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9037636094517397,1.0,1.0,1.0,0.0,0.8449261279536686
171,1056c520c5f8da5e9,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.75
172,59837e4159b9ac2a4,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
173,86d3c9d6518530872,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
174,096db7931a7697382,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
175,fd21a94f937e1535f,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9648334507372854,0.0,1.0,1.0,0.0,0.5515104533554017
176,30b4066d1794ea8ff,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
177,1a5fb4f0990893f71,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8683164629286136,1.0,1.0,0.0,0.0,0.7088488946651917
178,843dea321ea12e93c,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
179,2c1190d3b505388dd,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9664924799813653,1.0,1.0,1.0,0.0,0.8645288999941767
180,7133408c5a1a6f3bf,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9064997781285306,1.0,1.0,1.0,0.0,0.8457811806651658
181,e472efc62c061addf,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9941485257896929,1.0,1.0,1.0,0.0,0.873171414309279
182,7af1b1dbb5689cb43,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
183,152d0a2d7a121ac40,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.855794634583051,1.0,1.0,1.0,0.0,0.8299358233072034
184,d25e0e0e384818845,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8683164629286136,1.0,1.0,0.0,0.0,0.7088488946651917
185,03765fd57aa87ab53,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
186,1a707ed0d7ba541d,True,1.0,1.0,1.0,1.0,0.508165727298797,1.0,1.0,1.0,0.0,,,,,,,,,,0.7213017897808741
187,ac55c7f072c6528d,True,1.0,1.0,1.0,1.0,0.44308038393102994,1.0,1.0,1.0,0.0,,,,,,,,,,0.7009626199784469
188,f38cc020e1b05accc,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
189,60bf68aa5fc67729a,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.5062791696536738,1.0,1.0,1.0,0.0,0.7207122405167731
190,4f21dca90878d8a58,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.812227025264404,1.0,1.0,0.0,0.0,0.6913209453951263
191,3efd4f33e21321aca,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9455975610824314,1.0,1.0,1.0,1.0,0.9829992378382598
192,89ffb6efe20df9ccf,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
193,fe96f199e96744aa6,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
